"name","dynasty","lifetime","id","pinyin"
"顾珍","清代",,"536014","g"
"陈与京","宋代",,"536015","c"
"陈庸","宋代",,"536016","c"
"陈国是","明代",,"536017","c"
"孔广根","清代",,"536018","k"
"封大受","清代",,"536019","f"
"翁甫","宋代",,"536020","w"
"彭云鸿","清代",,"536021","p"
"黄季伦","元代",,"536022","h"
"高学濂","清代",,"536023","g"
"王琮","宋代",,"536024","w"
"高祖彭","清代",,"536025","g"
"查昌业","清代",,"536027","c"
"高横槎","宋代",,"536028","g"
"柳德骥","宋代",,"536029","l"
"卞震","宋代",,"536030","b"
"徐大方","宋代",,"536031","x"
"李茂","明代",,"536032","l"
"丘光庭","唐代",,"536033","q"
"陈聿","宋代",,"536034","c"
"蔡兆华","清代",,"536035","c"
"邓榆","元代",,"536036","d"
"黄铸","宋代",,"536037","h"
"释庆老","宋代",,"536038","s"
"裴淑","唐代",,"536039","p"
"孙兆葵","明代",,"536040","s"
"范正国","宋代",,"536041","f"
"黄九河","清代",,"536042","h"
"黄廷璧","清代",,"536043","h"
"周兰秀","明代",,"536044","z"
"梁绍壬","清代",,"536046","l"
"蒋仕登","清代",,"536047","j"
"陈鏊","明代",,"536048","c"
"韩缜","宋代",,"536049","h"
"齐召南","清代",,"536050","q"
"林嵩","唐代",,"536051","l"
"彭孙婧","清代",,"536052","p"
"崔铉","唐代",,"536053","c"
"刘应李","宋代",,"536054","l"
"曹涌江","清代",,"536055","c"
"李匡济","清代",,"536056","l"
"吴兴炎","清代",,"536057","w"
"陈经纶","明代",,"536058","c"
"马曰璐","清代",,"536059","m"
"李揆","宋代",,"536060","l"
"杨汉公","唐代",,"536061","y"
"张敬忠","唐代",,"536062","z"
"梅庚","清代",,"536063","m"
"彭迪明","宋代",,"536064","p"
"高心夔","清代",,"536065","g"
"金相","清代",,"536066","j"
"李挚","唐代",,"536067","l"
"邓希恕","宋代",,"536068","d"
"鲁之裕","清代",,"536069","l"
"蒋业鼎","清代",,"536070","j"
"李简","宋代",,"536071","l"
"江晖","明代",,"536074","j"
"耿南仲","宋代",,"536076","g"
"顾源","明代",,"536077","g"
"顾嵘","清代",,"536078","g"
"孙起栋","清代",,"536079","s"
"戴之邵","宋代",,"536080","d"
"潘观保","清代",,"536081","p"
"释道枢","宋代",,"536082","s"
"姜渐","明代",,"536083","j"
"毛绍龄","明代",,"536084","m"
"苏宝书","清代",,"536085","s"
"聂炳楠","清代",,"536086","n"
"法鉴","清代",,"536087","f"
"翁时稚","清代",,"536088","w"
"万哲","宋代",,"536089","w"
"韦同则","唐代",,"536090","w"
"李旦华","清代",,"536092","l"
"曹素侯","清代",,"536093","c"
"黄维申","清代",,"536094","h"
"孔清真","宋代",,"536096","k"
"刘光第","清代",,"536097","l"
"何如谨","清代",,"536098","h"
"梅文鼎","清代",,"536099","m"
"王玮庆","清代",,"536100","w"
"范文程","清代",,"536101","f"
"王翃","明代",,"536102","w"
"林迥","宋代",,"536103","l"
"蔡聘珍","清代",,"536104","c"
"王瑳","南北朝",,"536105","w"
"劳崇光","清代",,"536106","l"
"孙衣言","清代",,"536107","s"
"查揆","清代",,"536108","c"
"冯善","明代",,"536109","f"
"侍其备","宋代",,"536110","s"
"吴湛","清代",,"536111","w"
"梁珍","明代",,"536112","l"
"裴士杰","宋代",,"536113","p"
"郑渥","唐代",,"536115","z"
"黄南金","清代",,"536116","h"
"柳州","宋代",,"536117","l"
"郭时亮","宋代",,"536118","g"
"王澜","宋代",,"536119","w"
"石太傅","宋代",,"536120","s"
"黄结","明代",,"536121","h"
"孟翱","唐代",,"536123","m"
"成亮","清代",,"536124","c"
"王永积","明代",,"536125","w"
"释景元","宋代",,"536126","s"
"苏德祥","宋代",,"536127","s"
"郭贲","宋代",,"536128","g"
"超慧","清代",,"536129","c"
"刘义隆","南北朝",,"536130","l"
"车若水","宋代",,"536131","c"
"韩忠彦","宋代",,"536132","h"
"李谐","南北朝",,"536133","l"
"李联榜","清代",,"536134","l"
"顾观","明代",,"536135","g"
"性本","清代",,"536137","x"
"刘氏","宋代",,"536139","l"
"王懿荣","清代",,"536142","w"
"黎遵指","明代",,"536143","l"
"谭祖任","近代",,"536144","t"
"江奎","宋代",,"536145","j"
"李芬","宋代",,"536146","l"
"阚志学","元代",,"536147","k"
"李拯","唐代",,"536148","l"
"汪相如","宋代",,"536149","w"
"谭申","宋代",,"536150","t"
"马棻臣","清代",,"536151","m"
"丁注","宋代",,"536152","d"
"米都知","唐代",,"536153","m"
"徐孚远","明代",,"536154","x"
"盛乐","清代",,"536155","s"
"徐瓘","宋代",,"536156","x"
"蜀僧","宋代",,"536157","s"
"吕愿中","宋代",,"536158","l"
"鲁蕡","清代",,"536159","l"
"高克礼","元代",,"536160","g"
"释彦孜","宋代",,"536161","s"
"宋齐愈","宋代",,"536162","s"
"施绍武","清代",,"536163","s"
"蔡添福","清代",,"536164","c"
"李瓘","宋代",,"536165","l"
"刘起","宋代",,"536167","l"
"林春和","清代",,"536168","l"
"王轩","唐代",,"536170","w"
"伦以谅","明代",,"536171","l"
"李当遇","宋代",,"536172","l"
"曹谷","宋代",,"536173","c"
"彭俊生","清代",,"536174","p"
"潘淳","清代",,"536175","p"
"石涛","清代",,"536176","s"
"李邦献","宋代",,"536177","l"
"钱舜选","宋代",,"536178","q"
"曹本荣","清代",,"536179","c"
"裴交泰","唐代",,"536180","p"
"释清海","宋代",,"536181","s"
"钱复亨","明代",,"536183","q"
"宋道","宋代",,"536184","s"
"龚鼎臣","宋代",,"536186","g"
"王巨仁","唐代",,"536187","w"
"吴申甫","宋代",,"536188","w"
"蒋粹翁","宋代",,"536189","j"
"张随","唐代",,"536190","z"
"李著","金朝",,"536191","l"
"木待问","宋代",,"536192","m"
"李搏","唐代",,"536193","l"
"陈遇夫","清代",,"536194","c"
"锡珍","清代",,"536195","x"
"汪任","宋代",,"536196","w"
"陶廷珍","清代",,"536197","t"
"乌竹芳","清代",,"536198","w"
"王棨华","清代",,"536199","w"
"韩仲宣","唐代",,"536200","h"
"黎元熙","明代",,"536201","l"
"康忱","清代",,"536202","k"
"郑露","唐代",,"536203","z"
"董凤三","清代",,"536204","d"
"屈群力","明代",,"536205","q"
"释慧明","宋代",,"536206","s"
"刁衎","宋代",,"536207","d"
"李好文","元代",,"536208","l"
"徐嘉炎","清代",,"536209","x"
"林玉文","清代",,"536210","l"
"邵定","宋代",,"536211","s"
"程瑞","宋代",,"536212","c"
"李仲殊","宋代",,"536213","l"
"沐璘","明代",,"536214","m"
"吕履恒","清代",,"536215","l"
"孙奭","宋代",,"536216","s"
"黎士弘","清代",,"536217","l"
"孙子肃","宋代",,"536218","s"
"潘业","清代",,"536219","p"
"李调元","清代",,"536220","l"
"梅云程","清代",,"536221","m"
"顾樵","明代",,"536222","g"
"黎绍诜","明代",,"536223","l"
"陈燮","清代",,"536224","c"
"毛友诚","宋代",,"536225","m"
"吴兢","唐代",,"536226","w"
"沈彬","唐代",,"536227","s"
"陈梦建","宋代",,"536229","c"
"徐大受","宋代",,"536230","x"
"王绍兰","清代",,"536231","w"
"曹清","宋代",,"536232","c"
"五云山人","宋代",,"536233","w"
"王企立","宋代",,"536234","w"
"释元善","宋代",,"536235","s"
"卞思义","元代",,"536236","b"
"马云奇","唐代",,"536237","m"
"沈在廷","清代",,"536238","s"
"马静音","清代",,"536240","m"
"罗源汉","清代",,"536241","l"
"通凡","明代",,"536242","t"
"邵亨豫","清代",,"536243","s"
"吴公","唐代",,"536244","w"
"聂铣敏","清代",,"536245","n"
"华与昌","清代",,"536246","h"
"释志芝","宋代",,"536247","s"
"童潮","宋代",,"536248","t"
"王溉","宋代",,"536249","w"
"丁三在","近代",,"536250","d"
"潘景夔","宋代",,"536252","p"
"黄家鼐","清代",,"536253","h"
"赵抟","唐代",,"536254","z"
"侯文熺","清代",,"536255","h"
"吴语溪","宋代",,"536256","w"
"陈贶","唐代",,"536257","c"
"林澍蕃","清代",,"536258","l"
"文天祐","宋代",,"536259","w"
"汪仁立","元代",,"536260","w"
"梁鹤鸣","明代",,"536261","l"
"孙頠","唐代",,"536262","s"
"贾邕","唐代",,"536263","j"
"弘旿","清代",,"536264","h"
"李仙根","清代",,"536265","l"
"任端书","清代",,"536266","r"
"夏祖焘","清代",,"536267","x"
"陆海","唐代",,"536268","l"
"严忠济","元代",,"536269","y"
"蒋梦兰","清代",,"536270","j"
"王泽宏","清代",,"536271","w"
"蒋景祁","清代",,"536272","j"
"黄永年","清代",,"536273","h"
"谢泂","宋代",,"536274","x"
"连南夫","宋代",,"536275","l"
"陈肃","宋代",,"536276","c"
"唐冕","明代",,"536278","t"
"曹兰荪","清代",,"536279","c"
"徐摛","南北朝",,"536280","x"
"倪祚","明代",,"536281","n"
"李诵","唐代",,"536282","l"
"钱希言","明代",,"536283","q"
"边中宝","清代",,"536284","b"
"陈瑞琳","清代",,"536285","c"
"惠沛","清代",,"536286","h"
"荣锡珩","清代",,"536287","r"
"陈羔","明代",,"536288","c"
"吴澍","清代",,"536289","w"
"徐师","宋代",,"536290","x"
"黄尊素","明代",,"536291","h"
"陈展云","清代",,"536292","c"
"都贶","宋代",,"536293","d"
"浦镗","清代",,"536294","p"
"沈澄","明代",,"536295","s"
"李淑媛","明代",,"536296","l"
"明萱","清代",,"536298","m"
"包真人","宋代",,"536301","b"
"束皙","魏晋",,"536302","s"
"爱山","元代",,"536303","a"
"金鼎寿","清代",,"536304","j"
"窦蒙","唐代",,"536305","d"
"孔文升","元代",,"536306","k"
"牛运震","清代",,"536307","n"
"李因培","清代",,"536308","l"
"崔子厚","宋代",,"536309","c"
"马政","明代",,"536310","m"
"刘若蕙","清代",,"536311","l"
"汪森","清代",,"536312","w"
"陈文烛","明代",,"536313","c"
"潘永祚","清代",,"536314","p"
"方武子","宋代",,"536315","f"
"胡邃","宋代",,"536316","h"
"陈见智","清代",,"536317","c"
"李观","唐代",,"536318","l"
"陈士忠","明代",,"536320","c"
"熊湄","清代",,"536321","x"
"方存心","元代",,"536322","f"
"李玉照","明代",,"536323","l"
"涂瑾","明代",,"536324","t"
"何南钰","清代",,"536325","h"
"施昭澄","清代",,"536326","s"
"中寤","唐代",,"536327","z"
"刘天益","宋代",,"536328","l"
"曹骏良","清代",,"536329","c"
"赵伯晟","宋代",,"536330","z"
"峒山","清代",,"536331","t"
"潘正亭","清代",,"536332","p"
"邵清甫","宋代",,"536333","s"
"王羡门","唐代",,"536334","w"
"孟昉","元代",,"536335","m"
"吴养原","清代",,"536336","w"
"商宝慈","清代",,"536338","s"
"陈逸赏","宋代",,"536339","c"
"王箴舆","清代",,"536340","w"
"林灵素","宋代",,"536341","l"
"李彙","宋代",,"536342","l"
"王徽之","魏晋",,"536343","w"
"王国均","清代",,"536344","w"
"卢尧典","明代",,"536345","l"
"樊夫人","唐代",,"536346","f"
"汪统","宋代",,"536347","w"
"邵忱","宋代",,"536348","s"
"王凤文","清代",,"536349","w"
"黄鸿中","清代",,"536350","h"
"高德裔","金朝",,"536351","g"
"邢昉","清代",,"536352","x"
"陈之遴","明代",,"536353","c"
"李正封","唐代",,"536354","l"
"李应莘","清代",,"536355","l"
"谢庭兰","清代",,"536356","x"
"萧实","宋代",,"536357","x"
"邓犀如","宋代",,"536358","d"
"荣光河","清代",,"536359","r"
"师范","清代",,"536360","s"
"姚宽","宋代",,"536361","y"
"王畛","明代",,"536362","w"
"林启泰","清代",,"536364","l"
"僧某","宋代",,"536365","s"
"钱洁","清代",,"536366","q"
"李嶷","唐代",,"536367","l"
"陈庆镛","清代",,"536368","c"
"吴象弼","清代",,"536369","w"
"李时英","宋代",,"536370","l"
"边元鼎","金朝",,"536371","b"
"释惟爽","宋代",,"536372","s"
"李时郁","明代",,"536373","l"
"黄一道","明代",,"536374","h"
"葛闳","宋代",,"536375","g"
"王汉秋","清代",,"536376","w"
"黎承忠","清代",,"536377","l"
"罗国俊","清代",,"536378","l"
"况志宁","宋代",,"536379","k"
"李翱","唐代",,"536380","l"
"马道","宋代",,"536381","m"
"汪远猷","宋代",,"536382","w"
"陈侯周","明代",,"536383","c"
"苏恩","明代",,"536384","s"
"柏谦","清代",,"536385","b"
"董京","魏晋",,"536386","d"
"王季友","唐代",,"536387","w"
"高炳麟","清代",,"536388","g"
"范冲","宋代",,"536389","f"
"罗有高","清代",,"536390","l"
"卢溵","唐代",,"536391","l"
"吴通","宋代",,"536392","w"
"吴涛","宋代",,"536393","w"
"欧阳经","宋代",,"536394","o"
"万方煦","清代",,"536395","w"
"王刚中","宋代",,"536396","w"
"谭以良","明代",,"536397","t"
"徐天祐","宋代",,"536398","x"
"吴达可","明代",,"536399","w"
"王舫","宋代",,"536400","w"
"梁培德","明代",,"536404","l"
"上崇","清代",,"536405","s"
"刘彝","宋代",,"536406","l"
"江淮","清代",,"536407","j"
"范炎","宋代",,"536408","f"
"孙绍远","宋代",,"536409","s"
"索逑","宋代",,"536410","s"
"刘峻","南北朝",,"536411","l"
"何霟","清代",,"536413","h"
"刘宗玉","清代",,"536414","l"
"夏方庆","唐代",,"536415","x"
"吴镛","清代",,"536416","w"
"丘象随","清代",,"536417","q"
"钱之鼎","清代",,"536418","q"
"徐相雨","清代",,"536419","x"
"李士安","明代",,"536420","l"
"孙蕙兰","元代",,"536421","s"
"李范","唐代",,"536422","l"
"秦泉芳","清代",,"536423","q"
"陆升之","宋代",,"536424","l"
"吴国贤","清代",,"536425","w"
"崔放之","宋代",,"536426","c"
"乔守敬","清代",,"536427","q"
"萨大年","清代",,"536428","s"
"王贞春","清代",,"536429","w"
"信阳道人","宋代",,"536430","x"
"吴省钦","清代",,"536431","w"
"刘济农","近代",,"536432","l"
"释齐岳","宋代",,"536433","s"
"胡尔恺","清代",,"536434","h"
"卢乾元","清代",,"536435","l"
"苏良","宋代",,"536436","s"
"黎汝谦","清代",,"536437","l"
"李珵","明代",,"536438","l"
"陈贯","清代",,"536439","c"
"陈直卿","宋代",,"536441","c"
"和琳","清代",,"536442","h"
"王涣","唐代",,"536443","w"
"郭遵","唐代",,"536445","g"
"郑子聃","金朝",,"536446","z"
"戴本孝","清代",,"536448","d"
"郝维讷","清代",,"536449","h"
"万正常","近代",,"536450","w"
"孟亮揆","清代",,"536451","m"
"何日精","明代",,"536452","h"
"王资仁","宋代",,"536453","w"
"贺绿","清代",,"536454","h"
"黎兆熙","清代",,"536455","l"
"高茂卿","元代",,"536456","g"
"吴静婉","明代",,"536457","w"
"王鸿绪","清代",,"536458","w"
"江剡","清代",,"536459","j"
"韩梦周","清代",,"536460","h"
"胡叔豹","宋代",,"536461","h"
"封孟绅","唐代",,"536462","f"
"瞿应绍","清代",,"536463","j"
"傅诚","宋代",,"536464","f"
"李茂魁","明代",,"536465","l"
"王钜","清代",,"536466","w"
"黄康民","宋代",,"536467","h"
"陈起诗","清代",,"536468","c"
"秦仲锡","明代",,"536469","q"
"王士骐","明代",,"536470","w"
"李渎","宋代",,"536471","l"
"释霁月","明代",,"536472","s"
"田志勤","清代",,"536473","t"
"赵溍","宋代",,"536474","z"
"龙光","清代",,"536475","l"
"裴羽仙","唐代",,"536476","p"
"贾汝愚","清代",,"536477","j"
"吞珠","清代",,"536478","t"
"蒙诏","明代",,"536479","m"
"程堂","宋代",,"536480","c"
"黄篪","明代",,"536481","h"
"饶奭","宋代",,"536482","r"
"郑嵎","唐代",,"536483","z"
"董斯张","明代",,"536485","d"
"蔡国琳","清代",,"536486","c"
"徐大忠","宋代",,"536488","x"
"顾鼎臣","明代",,"536489","g"
"杜绍凯","清代",,"536490","d"
"黎伦","明代",,"536491","l"
"方仲荀","宋代",,"536492","f"
"冒椿","清代",,"536493","m"
"黄虞龙","明代",,"536494","h"
"韩菼","清代",,"536495","h"
"杜醇","宋代",,"536496","d"
"查许国","宋代",,"536497","c"
"李先","宋代",,"536498","l"
"卫叶","唐代",,"536499","w"
"妙惠","清代",,"536501","m"
"陈登科","清代",,"536502","c"
"陈绎","宋代",,"536503","c"
"萧子隆","南北朝",,"536505","x"
"谭敬昭","清代",,"536506","t"
"王之望","宋代",,"536507","w"
"善泰","清代",,"536508","s"
"孔祥淑","清代",,"536509","k"
"李之芳","清代",,"536510","l"
"钱籍","明代",,"536511","q"
"顾千里","清代",,"536512","g"
"万某","宋代",,"536513","w"
"黄充","明代",,"536514","h"
"溥叔明","近代",,"536515","p"
"马一鸣","清代",,"536516","m"
"沈贞","明代",,"536517","s"
"钱暄","宋代",,"536519","q"
"钱彦远","宋代",,"536520","q"
"钱闻礼","宋代",,"536521","q"
"甘瑾","明代",,"536522","g"
"吴情","明代",,"536523","w"
"王恪","明代",,"536524","w"
"任随","宋代",,"536526","r"
"刘廓","唐代",,"536527","l"
"刘必显","清代",,"536528","l"
"卢遂","清代",,"536529","l"
"黄子澄","明代",,"536530","h"
"赵子发","宋代",,"536531","z"
"何籀","宋代",,"536532","h"
"屠之连","清代",,"536533","t"
"马纯","宋代",,"536534","m"
"陈伯震","宋代",,"536535","c"
"梁彦锦","明代",,"536536","l"
"陈登岸","清代",,"536537","c"
"潜放","宋代",,"536538","q"
"沈大廉","宋代",,"536539","s"
"王维坤","清代",,"536540","w"
"吴寿平","清代",,"536541","w"
"释闻一","宋代",,"536542","s"
"阮思道","宋代",,"536543","r"
"蒋萼","清代",,"536544","j"
"崔颂","唐代",,"536545","c"
"史季温","宋代",,"536546","s"
"李栻","明代",,"536547","l"
"林古度","清代",,"536548","l"
"王汾","宋代",,"536549","w"
"王右弼","清代",,"536551","w"
"刘公度","宋代",,"536552","l"
"昂吉","明代",,"536553","a"
"翁赐坡","宋代",,"536555","w"
"钱元煌","清代",,"536556","q"
"崔紫云","唐代",,"536557","c"
"邱象随","清代",,"536558","q"
"安广誉","清代",,"536559","a"
"吴少微","唐代",,"536560","w"
"德溥","清代",,"536561","d"
"杨绘","宋代",,"536562","y"
"赵巩","宋代",,"536563","z"
"释系南","宋代",,"536564","s"
"申甫","清代",,"536565","s"
"郑子玉","宋代",,"536566","z"
"熊皦","唐代",,"536567","x"
"冯廷丞","清代",,"536568","f"
"刘天迪","宋代",,"536570","l"
"李若川","宋代",,"536571","l"
"沈亚之","唐代",,"536572","s"
"张阁","宋代",,"536573","z"
"倪峻","明代",,"536574","n"
"陈毅","现代",,"536575","c"
"陈梅","宋代",,"536578","c"
"佘五娘","明代",,"536579","s"
"武三思","唐代",,"536580","w"
"王道直","清代",,"536581","w"
"惠端方","宋代",,"536582","h"
"释今摄","明代",,"536583","s"
"徐汉倬","清代",,"536584","x"
"宋璲","明代",,"536585","s"
"吴俊升","清代",,"536586","w"
"陈锦汉","近代",,"536587","c"
"郝浴","清代",,"536588","h"
"石民英","宋代",,"536592","s"
"源光裕","唐代",,"536593","y"
"马彝","宋代",,"536594","m"
"林蕴","唐代",,"536595","l"
"孙慧良","清代",,"536596","s"
"陈瑊","宋代",,"536597","c"
"刘郇伯","唐代",,"536598","l"
"邵燮","清代",,"536599","s"
"胡念祖","近代",,"536600","h"
"崇实","清代",,"536601","c"
"吉年","清代",,"536602","j"
"王奂曾","清代",,"536603","w"
"施曜庚","清代",,"536604","s"
"安诗","清代",,"536606","a"
"梅执礼","宋代",,"536607","m"
"龚景瀚","清代",,"536608","g"
"陶成","清代",,"536609","t"
"武宣徽","宋代",,"536610","w"
"夏敬颜","清代",,"536611","x"
"王龟","唐代",,"536612","w"
"超远","清代",,"536613","c"
"释慧宪","宋代",,"536614","s"
"李光炳","清代",,"536615","l"
"马旭","明代",,"536616","m"
"李德林","隋代",,"536617","l"
"刘奉世","宋代",,"536618","l"
"论惟明","唐代",,"536619","l"
"明克让","隋代",,"536620","m"
"荣倪","宋代",,"536621","r"
"柯廷第","清代",,"536622","k"
"王安之","宋代",,"536623","w"
"倭仁","清代",,"536624","w"
"鲍之蕙","清代",,"536625","b"
"顾士龙","宋代",,"536626","g"
"林中桂","清代",,"536627","l"
"彭子翔","宋代",,"536628","p"
"蔡寅","近代",,"536629","c"
"张廷玉","清代",,"536630","z"
"石君宝","元代",,"536631","s"
"欧阳识","宋代",,"536632","o"
"黄与坚","清代",,"536633","h"
"陈贵诚","宋代",,"536634","c"
"亢文苑","元代",,"536635","k"
"黄受益","明代",,"536636","h"
"郭忠恕","宋代",,"536637","g"
"陈谏","唐代",,"536638","c"
"钱金甫","清代",,"536640","q"
"路衡","清代",,"536641","l"
"林天瑞","宋代",,"536642","l"
"黎梁慎","清代",,"536643","l"
"林华昌","清代",,"536644","l"
"黄中","宋代",,"536645","h"
"潘亥","宋代",,"536648","p"
"李显","唐代",,"536649","l"
"郭俨","宋代",,"536650","g"
"释超逸","明代",,"536651","s"
"徐牧","唐代",,"536652","x"
"丁伯桂","宋代",,"536653","d"
"施学韩","清代",,"536654","s"
"戴宗逵","清代",,"536655","d"
"陈大观","清代",,"536656","c"
"丁先民","宋代",,"536657","d"
"鲁宗道","宋代",,"536659","l"
"灵保","清代",,"536660","l"
"陆志","明代",,"536661","l"
"于頔","唐代",,"536662","y"
"钱用壬","明代",,"536663","q"
"何坚","唐代",,"536664","h"
"龚受谷","清代",,"536665","g"
"韦纾","唐代",,"536666","w"
"吴萃奎","清代",,"536667","w"
"释定光","宋代",,"536668","s"
"王南运","宋代",,"536669","w"
"丁立中","近代",,"536670","d"
"魏岘","宋代",,"536671","w"
"释宝觉","宋代",,"536672","s"
"文元星","清代",,"536673","w"
"陈君用","元代",,"536674","c"
"邓瑗","明代",,"536675","d"
"顾永年","清代",,"536676","g"
"宗楚客","唐代",,"536677","z"
"释静","宋代",,"536678","s"
"吕天策","宋代",,"536679","l"
"崔子忠","明代",,"536680","c"
"卫象","唐代",,"536681","w"
"彭乘","宋代",,"536682","p"
"史监","宋代",,"536683","s"
"金仁杰","元代",,"536685","j"
"王安舜","明代",,"536686","w"
"梁梦雷","明代",,"536687","l"
"傅宗教","宋代",,"536688","f"
"林扬声","清代",,"536689","l"
"吴锡衮","清代",,"536690","w"
"刘鸿儒","清代",,"536691","l"
"时铭","明代",,"536692","s"
"洪彦华","宋代",,"536694","h"
"孙蔚","清代",,"536695","s"
"释净圭","明代",,"536697","s"
"僧凤","唐代",,"536698","s"
"蒋大年","清代",,"536700","j"
"钱闻诗","宋代",,"536701","q"
"信禅师","宋代",,"536702","x"
"王庭坚","金朝",,"536703","w"
"黄子稜","宋代",,"536704","h"
"牛丛","唐代",,"536705","n"
"北宋·蔡京","宋代",,"536706","b"
"黄学明","清代",,"536707","h"
"谢用宾","宋代",,"536708","x"
"牟及","宋代",,"536709","m"
"江心宇","宋代",,"536710","j"
"苏检","唐代",,"536712","s"
"简载道","明代",,"536713","j"
"徐炘","清代",,"536714","x"
"包佶","唐代",,"536715","b"
"陈山泉","宋代",,"536717","c"
"汪璀","清代",,"536718","w"
"姜贻绩","清代",,"536719","j"
"范烟桥","近代",,"536721","f"
"王维宁","清代",,"536722","w"
"刘臻","隋代",,"536723","l"
"杨志坚","唐代",,"536725","y"
"蒙尧佐","明代",,"536726","m"
"孔庆镕","清代",,"536727","k"
"周起","宋代",,"536728","z"
"法式善","清代",,"536729","f"
"吴泽","宋代",,"536730","w"
"郎简","宋代",,"536731","l"
"吴汝一","宋代",,"536732","w"
"赵君祥","元代",,"536733","z"
"戴云官","清代",,"536734","d"
"金似孙","宋代",,"536735","j"
"马广生","明代",,"536736","m"
"费冠卿","唐代",,"536737","f"
"孙仲鳌","宋代",,"536738","s"
"何兆","唐代",,"536739","h"
"窦昉","唐代",,"536740","d"
"史弥宁","宋代",,"536741","s"
"陈康民","宋代",,"536742","c"
"马闲卿","清代",,"536743","m"
"岑毓","明代",,"536744","c"
"崔唐臣","宋代",,"536745","c"
"李昌祚","清代",,"536746","l"
"释守道","宋代",,"536747","s"
"牟景先","宋代",,"536748","m"
"崔木","宋代",,"536749","c"
"陈芹","明代",,"536750","c"
"陈实","明代",,"536751","c"
"俞桂","宋代",,"536752","y"
"陈炤","宋代",,"536753","c"
"李美","宋代",,"536754","l"
"刘秉璋","清代",,"536756","l"
"广彻","清代",,"536757","g"
"沈嘉客","明代",,"536758","s"
"裴湘","宋代",,"536759","p"
"路德延","唐代",,"536760","l"
"何汝樵","宋代",,"536761","h"
"邵珪","明代",,"536762","s"
"王百朋","宋代",,"536763","w"
"戴顗","宋代",,"536765","d"
"韩伯修","宋代",,"536766","h"
"卢谌","魏晋",,"536767","l"
"马彦良","元代",,"536768","m"
"高为阜","清代",,"536769","g"
"李岩","唐代",,"536770","l"
"先汪","唐代",,"536772","x"
"黄荃","清代",,"536773","h"
"狄曼农","清代",,"536774","d"
"李文慧","清代",,"536775","l"
"董天庆","宋代",,"536776","d"
"唐珏","宋代",,"536777","t"
"曹炜南","清代",,"536778","c"
"陈武子","宋代",,"536779","c"
"斌良","清代",,"536780","b"
"陈洪","宋代",,"536781","c"
"戴启文","清代",,"536782","d"
"吕天泽","宋代",,"536783","l"
"汪锡涛","清代",,"536784","w"
"顾莲","清代",,"536785","g"
"查应光","明代",,"536786","c"
"贵徵","清代",,"536787","g"
"白炎","近代",,"536788","b"
"马孝思","清代",,"536789","m"
"苗令琮","清代",,"536790","m"
"董文","清代",,"536791","d"
"释宗元","宋代",,"536792","s"
"黄缵","清代",,"536793","h"
"汪衡","清代",,"536794","w"
"程庭","清代",,"536795","c"
"鲍靓","清代",,"536796","b"
"徐炳","清代",,"536797","x"
"刘以化","清代",,"536798","l"
"葛琳","宋代",,"536799","g"
"宋禧","宋代",,"536800","s"
"冯载","宋代",,"536801","f"
"刘大纲","宋代",,"536802","l"
"孙永","宋代",,"536803","s"
"陈宗礼","宋代",,"536804","c"
"李从训","宋代",,"536805","l"
"李都","唐代",,"536806","l"
"佘锦","明代",,"536807","s"
"王李氏","清代",,"536808","w"
"徐皓","唐代",,"536809","x"
"姜任修","清代",,"536810","j"
"陈子范","近代",,"536811","c"
"赵汝腾","宋代",,"536812","z"
"王秀之","南北朝",,"536813","w"
"崔晨","清代",,"536814","c"
"杨昭俭","唐代",,"536815","y"
"麦秀","明代",,"536816","m"
"陈湛恩","清代",,"536817","c"
"龙膺","明代",,"536818","l"
"赵璩","宋代",,"536819","z"
"邢允中","唐代",,"536820","x"
"吴规臣","清代",,"536821","w"
"裴通","唐代",,"536822","p"
"洪湛","宋代",,"536823","h"
"钱廷薰","清代",,"536824","q"
"卢景亮","唐代",,"536825","l"
"胡莲","清代",,"536826","h"
"善耆","清代",,"536827","s"
"谢一夔","明代",,"536828","x"
"马三奇","清代",,"536829","m"
"韩思复","唐代",,"536830","h"
"陈逢衡","清代",,"536831","c"
"王原校","明代",,"536832","w"
"刘岑","宋代",,"536833","l"
"华汝楫","清代",,"536834","h"
"吴文炳","清代",,"536835","w"
"徐敏","宋代",,"536836","x"
"施谦吉","清代",,"536837","s"
"吴河光","清代",,"536838","w"
"梁存智","明代",,"536839","l"
"襄阳妓","唐代",,"536840","x"
"程节","明代",,"536841","c"
"僧鉴","清代",,"536843","s"
"欧阳棐","宋代",,"536844","o"
"侯光第","清代",,"536845","h"
"屠沂","清代",,"536846","t"
"宋德之","宋代",,"536847","s"
"阮超叙","清代",,"536848","r"
"曹泾","宋代",,"536850","c"
"黄犹","宋代",,"536851","h"
"庾承宣","唐代",,"536852","y"
"谢誉","明代",,"536853","x"
"罗执桓","清代",,"536854","l"
"王士毅","元代",,"536855","w"
"任杰","宋代",,"536856","r"
"吕午","宋代",,"536857","l"
"彭九成","宋代",,"536858","p"
"柴元彪","宋代",,"536859","c"
"谢泰","清代",,"536860","x"
"佛旸","清代",,"536861","f"
"苏观生","明代",,"536862","s"
"程可中","明代",,"536863","c"
"王尔鉴","清代",,"536864","w"
"汤宾尹","明代",,"536865","t"
"陆容","明代",,"536866","l"
"任涛","唐代",,"536867","r"
"金鸿佶","清代",,"536869","j"
